#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
       12921     1.22837     1.20756 0.000864399
       12922     1.22762     1.20756 0.000864333
       12923      1.2269     1.20756 0.000864268
       12924     1.22621     1.20756 0.000864202
       12925     1.22554     1.20757 0.000864136
       12926      1.2249     1.20757  0.00086407
       12927     1.22429     1.20757 0.000864004
       12928     1.22371     1.20757 0.000863939
       12929     1.22316     1.20757 0.000863873
       12930     1.22263     1.20757 0.000863807
       12931     1.22214     1.20757  0.00086374
       12932     1.22166     1.20757 0.000863674
       12933     1.22121     1.20757 0.000863608
       12934     1.22079     1.20758 0.000863542
       12935     1.22039     1.20758 0.000863476
       12936     1.22001     1.20758  0.00086341
       12937     1.21966     1.20758 0.000863343
       12938     1.21932     1.20758 0.000863277
       12939     1.21901     1.20758 0.000863211
       12940     1.21871     1.20758 0.000863145
       12941     1.21844     1.20758 0.000863078
       12942     1.21817     1.20758 0.000863012
       12943     1.21793     1.20758 0.000862946
       12944     1.21769     1.20758 0.000862879
       12945     1.21747     1.20759 0.000862813
       12946     1.21726     1.20759 0.000862747
       12947     1.21706     1.20759  0.00086268
       12948     1.21686     1.20759 0.000862614
       12949     1.21668     1.20759 0.000862548
       12950     1.21649     1.20759 0.000862481
       12951     1.21631     1.20759 0.000862415
       12952     1.21613     1.20759 0.000862349
       12953     1.21595     1.20759 0.000862282
       12954     1.21576     1.20759 0.000862216
       12955     1.21558     1.20759  0.00086215
       12956     1.21538     1.20759 0.000862083
       12957     1.21519     1.20759 0.000862017
       12958     1.21499     1.20759 0.000861951
       12959     1.21478     1.20759 0.000861884
       12960     1.21457     1.20759 0.000861818
       12961     1.21435      1.2076 0.000861752
       12962     1.21412      1.2076 0.000861685
       12963     1.21388      1.2076 0.000861619
       12964     1.21363      1.2076 0.000861553
       12965     1.21337      1.2076 0.000861486
       12966      1.2131      1.2076  0.00086142
       12967     1.21283      1.2076 0.000861354
       12968     1.21255      1.2076 0.000861287
       12969     1.21225      1.2076 0.000861221
       12970     1.21196      1.2076 0.000861155
       12971     1.21165      1.2076 0.000861088
       12972     1.21134      1.2076 0.000861022
       12973     1.21102      1.2076 0.000860956
       12974     1.21069      1.2076 0.000860889
       12975     1.21037      1.2076 0.000860823
       12976     1.21004      1.2076 0.000860757
       12977     1.20971      1.2076  0.00086069
       12978     1.20938      1.2076 0.000860624
       12979     1.20905      1.2076 0.000860558
       12980     1.20872      1.2076 0.000860492
       12981      1.2084      1.2076 0.000860425
       12982     1.20809      1.2076 0.000860359
       12983     1.20779      1.2076 0.000860293
       12984      1.2075      1.2076 0.000860226
       12985     1.20721      1.2076  0.00086016
       12986     1.20694      1.2076 0.000860094
       12987     1.20669      1.2076 0.000860028
       12988     1.20645      1.2076 0.000859962
       12989     1.20622      1.2076 0.000859895
       12990     1.20602      1.2076 0.000859829
       12991     1.20584      1.2076 0.000859763
       12992     1.20568      1.2076 0.000859697
       12993     1.20555      1.2076 0.000859631
       12994     1.20544      1.2076 0.000859565
       12995     1.20536      1.2076 0.000859498
       12996     1.20531      1.2076 0.000859432
       12997     1.20529      1.2076 0.000859366
       12998      1.2053      1.2076   0.0008593
       12999     1.20534      1.2076 0.000859234
       13000     1.20542      1.2076 0.000859168
       13001     1.20554      1.2076 0.000859102
       13002     1.20568      1.2076 0.000859036
       13003     1.20587      1.2076  0.00085897
       13004     1.20609      1.2076 0.000858904
       13005     1.20635      1.2076 0.000858838
       13006     1.20665      1.2076 0.000858772
       13007     1.20699      1.2076 0.000858706
       13008     1.20737      1.2076  0.00085864
       13009      1.2078      1.2076 0.000858574
       13010     1.20826      1.2076 0.000858508
       13011     1.20876      1.2076 0.000858442
       13012     1.20931      1.2076 0.000858376
       13013     1.20989      1.2076  0.00085831
       13014     1.21051      1.2076 0.000858244
       13015     1.21118      1.2076 0.000858178
       13016     1.21188      1.2076 0.000858112
       13017     1.21263      1.2076 0.000858046
       13018     1.21341      1.2076  0.00085798
       13019     1.21422      1.2076 0.000857915
       13020     1.21507      1.2076 0.000857849
       13021     1.21595      1.2076 0.000857783
       13022     1.21687      1.2076 0.000857718
       13023     1.21781      1.2076 0.000857652
       13024     1.21879      1.2076 0.000857587
       13025     1.21979     1.20761 0.000857521
       13026     1.22081     1.20761 0.000857456
       13027     1.22186     1.20761 0.000857391
       13028     1.22293     1.20761 0.000857326
       13029     1.22402     1.20761 0.000857261
       13030     1.22512     1.20761 0.000857196
       13031     1.22625     1.20761 0.000857132
       13032     1.22738     1.20761 0.000857067
       13033     1.22852     1.20762 0.000857003
       13034     1.22968     1.20762 0.000856939
       13035     1.23084     1.20762 0.000856875
       13036       1.232     1.20762 0.000856812
       13037     1.23316     1.20762 0.000856748
       13038     1.23432     1.20763 0.000856685
       13039     1.23548     1.20763 0.000856622
       13040     1.23664     1.20763 0.000856559
       13041     1.23779     1.20763 0.000856496
       13042     1.23893     1.20763 0.000856434
       13043     1.24007     1.20764 0.000856372
       13044     1.24119     1.20764  0.00085631
       13045      1.2423     1.20764 0.000856249
       13046     1.24339     1.20764 0.000856187
       13047     1.24448     1.20765 0.000856127
       13048     1.24554     1.20765 0.000856066
       13049     1.24659     1.20765 0.000856005
       13050     1.24762     1.20766 0.000855945
       13051     1.24863     1.20766 0.000855885
       13052     1.24963     1.20766 0.000855826
       13053     1.25061     1.20767 0.000855767
       13054     1.25156     1.20767 0.000855708
       13055      1.2525     1.20767 0.000855649
       13056     1.25342     1.20768 0.000855591
       13057     1.25432     1.20768 0.000855533
       13058      1.2552     1.20768 0.000855475
       13059     1.25606     1.20769 0.000855417
       13060     1.25691     1.20769  0.00085536
       13061     1.25773      1.2077 0.000855303
       13062     1.25854      1.2077 0.000855247
       13063     1.25933      1.2077  0.00085519
       13064     1.26011     1.20771 0.000855134
       13065     1.26086     1.20771 0.000855078
       13066      1.2616     1.20772 0.000855023
       13067     1.26231     1.20772 0.000854968
       13068     1.26301     1.20772 0.000854913
       13069     1.26369     1.20773 0.000854858
       13070     1.26435     1.20773 0.000854804
       13071     1.26499     1.20774  0.00085475
       13072      1.2656     1.20774 0.000854696
       13073     1.26619     1.20775 0.000854642
       13074     1.26676     1.20775 0.000854588
       13075      1.2673     1.20775 0.000854535
       13076     1.26782     1.20776 0.000854482
       13077      1.2683     1.20776 0.000854429
       13078     1.26875     1.20777 0.000854377
       13079     1.26917     1.20777 0.000854324
       13080     1.26955     1.20778 0.000854272
       13081     1.26989     1.20778  0.00085422
       13082     1.27019     1.20779 0.000854168
       13083     1.27045     1.20779 0.000854116
       13084     1.27066      1.2078 0.000854064
       13085     1.27082      1.2078 0.000854013
       13086     1.27093     1.20781 0.000853961
       13087     1.27099     1.20781 0.000853909
       13088     1.27099     1.20782 0.000853858
       13089     1.27092     1.20782 0.000853806
       13090      1.2708     1.20783 0.000853755
       13091     1.27061     1.20783 0.000853703
       13092     1.27036     1.20784 0.000853651
       13093     1.27003     1.20784 0.000853599
       13094     1.26963     1.20784 0.000853547
       13095     1.26916     1.20785 0.000853495
       13096     1.26861     1.20785 0.000853442
       13097     1.26798     1.20786 0.000853389
       13098     1.26728     1.20786 0.000853336
       13099     1.26649     1.20787 0.000853283
       13100     1.26561     1.20787 0.000853229
       13101     1.26466     1.20788 0.000853175
       13102     1.26362     1.20788  0.00085312
       13103     1.26249     1.20789 0.000853065
       13104     1.26128     1.20789  0.00085301
       13105     1.25999     1.20789 0.000852954
       13106      1.2586      1.2079 0.000852898
       13107     1.25714      1.2079 0.000852841
       13108     1.25558      1.2079 0.000852784
       13109     1.25394     1.20791 0.000852726
       13110     1.25222     1.20791 0.000852668
       13111     1.25042     1.20791 0.000852609
       13112     1.24854     1.20792 0.000852549
       13113     1.24657     1.20792 0.000852489
       13114     1.24453     1.20792 0.000852429
       13115     1.24241     1.20793 0.000852368
       13116     1.24022     1.20793 0.000852307
       13117     1.23796     1.20793 0.000852245
       13118     1.23563     1.20793 0.000852182
       13119     1.23324     1.20793  0.00085212
       13120     1.23078     1.20794 0.000852056
       13121     1.22826     1.20794 0.000851993
       13122     1.22568     1.20794 0.000851929
       13123     1.22305     1.20794 0.000851865
       13124     1.22037     1.20794   0.0008518
       13125     1.21764     1.20794 0.000851736
       13126     1.21487     1.20794 0.000851671
       13127     1.21206     1.20794 0.000851606
       13128     1.20921     1.20794 0.000851541
       13129     1.20633     1.20794 0.000851477
       13130     1.20342     1.20794 0.000851412
       13131     1.20049     1.20794 0.000851347
       13132     1.19754     1.20794 0.000851283
       13133     1.19456     1.20794 0.000851219
       13134     1.19158     1.20794 0.000851155
       13135     1.18859     1.20794 0.000851091
       13136     1.18558     1.20794 0.000851028
       13137     1.18258     1.20793 0.000850965
       13138     1.17958     1.20793 0.000850903
       13139     1.17658     1.20793 0.000850842
       13140     1.17359     1.20793 0.000850781
       13141     1.17062     1.20792 0.000850721
       13142     1.16767     1.20792 0.000850662
       13143     1.16473     1.20792 0.000850604
       13144     1.16182     1.20791 0.000850546
       13145     1.15894     1.20791  0.00085049
       13146     1.15609     1.20791 0.000850434
       13147     1.15327      1.2079  0.00085038
       13148     1.15049      1.2079 0.000850326
       13149     1.14775     1.20789 0.000850274
       13150     1.14505     1.20789 0.000850222
       13151     1.14239     1.20788 0.000850172
       13152     1.13979     1.20788 0.000850124
       13153     1.13723     1.20787 0.000850076
       13154     1.13472     1.20787 0.000850029
       13155     1.13227     1.20786 0.000849984
       13156     1.12987     1.20786  0.00084994
       13157     1.12754     1.20785 0.000849898
       13158     1.12526     1.20784 0.000849856
       13159     1.12304     1.20784 0.000849816
       13160     1.12089     1.20783 0.000849777
       13161      1.1188     1.20782  0.00084974
       13162     1.11677     1.20782 0.000849703
       13163     1.11481     1.20781 0.000849668
       13164     1.11292      1.2078 0.000849634
       13165      1.1111      1.2078 0.000849601
       13166     1.10934     1.20779  0.00084957
       13167     1.10766     1.20778 0.000849539
       13168     1.10604     1.20777  0.00084951
       13169     1.10449     1.20776 0.000849481
       13170     1.10302     1.20776 0.000849454
       13171     1.10161     1.20775 0.000849428
       13172     1.10027     1.20774 0.000849403
       13173       1.099     1.20773 0.000849378
       13174      1.0978     1.20772 0.000849355
       13175     1.09667     1.20772 0.000849332
       13176     1.09561     1.20771  0.00084931
       13177     1.09461      1.2077 0.000849289
       13178     1.09369     1.20769 0.000849269
       13179     1.09283     1.20768 0.000849249
       13180     1.09204     1.20767  0.00084923
       13181     1.09132     1.20766 0.000849211
       13182     1.09067     1.20765 0.000849193
       13183     1.09008     1.20765 0.000849176
       13184     1.08955     1.20764 0.000849159
       13185     1.08909     1.20763 0.000849142
       13186      1.0887     1.20762 0.000849125
       13187     1.08836     1.20761 0.000849109
       13188     1.08809      1.2076 0.000849093
       13189     1.08788     1.20759 0.000849077
       13190     1.08774     1.20758 0.000849061
       13191     1.08765     1.20757 0.000849046
       13192     1.08763     1.20756  0.00084903
       13193     1.08767     1.20755 0.000849014
       13194     1.08776     1.20755 0.000848998
       13195     1.08791     1.20754 0.000848983
       13196     1.08812     1.20753 0.000848966
       13197     1.08839     1.20752  0.00084895
       13198     1.08872     1.20751 0.000848934
       13199      1.0891      1.2075 0.000848917
       13200     1.08954     1.20749 0.000848899
       13201     1.09003     1.20748 0.000848882
       13202     1.09058     1.20747 0.000848864
       13203     1.09118     1.20747 0.000848845
       13204     1.09185     1.20746 0.000848826
       13205     1.09256     1.20745 0.000848806
       13206     1.09333     1.20744 0.000848786
       13207     1.09415     1.20743 0.000848765
       13208     1.09502     1.20742 0.000848743
       13209     1.09595     1.20741 0.000848721
       13210     1.09693     1.20741 0.000848698
       13211     1.09796      1.2074 0.000848674
       13212     1.09903     1.20739  0.00084865
       13213     1.10016     1.20738 0.000848624
       13214     1.10134     1.20737 0.000848598
       13215     1.10256     1.20736 0.000848571
       13216     1.10383     1.20736 0.000848543
       13217     1.10515     1.20735 0.000848514
       13218     1.10652     1.20734 0.000848484
       13219     1.10794     1.20733 0.000848453
       13220      1.1094     1.20733 0.000848421
       13221      1.1109     1.20732 0.000848388
       13222     1.11245     1.20731 0.000848354
       13223     1.11405      1.2073  0.00084832
       13224     1.11568      1.2073 0.000848284
       13225     1.11737     1.20729 0.000848247
       13226     1.11909     1.20728 0.000848209
       13227     1.12086     1.20728  0.00084817
       13228     1.12267     1.20727  0.00084813
       13229     1.12451     1.20727 0.000848089
       13230      1.1264     1.20726 0.000848047
       13231     1.12833     1.20725 0.000848004
       13232     1.13029     1.20725  0.00084796
       13233     1.13229     1.20724 0.000847914
       13234     1.13433     1.20724 0.000847868
       13235     1.13639     1.20723 0.000847821
       13236      1.1385     1.20723 0.000847773
       13237     1.14063     1.20722 0.000847724
       13238      1.1428     1.20722 0.000847674
       13239     1.14499     1.20721 0.000847623
       13240     1.14722     1.20721 0.000847571
       13241     1.14947      1.2072 0.000847518
       13242     1.15176      1.2072 0.000847464
       13243     1.15407     1.20719  0.00084741
       13244      1.1564     1.20719 0.000847355
       13245     1.15876     1.20719 0.000847298
       13246     1.16114     1.20718 0.000847242
       13247     1.16354     1.20718 0.000847184
       13248     1.16597     1.20718 0.000847126
       13249     1.16841     1.20717 0.000847067
       13250     1.17087     1.20717 0.000847007
       13251     1.17336     1.20717 0.000846947
       13252     1.17585     1.20717 0.000846887
       13253     1.17837     1.20716 0.000846826
       13254      1.1809     1.20716 0.000846764
       13255     1.18343     1.20716 0.000846702
       13256     1.18599     1.20716  0.00084664
       13257     1.18855     1.20716 0.000846577
       13258     1.19112     1.20716 0.000846514
       13259      1.1937     1.20715 0.000846451
       13260     1.19629     1.20715 0.000846387
       13261     1.19887     1.20715 0.000846324
       13262     1.20147     1.20715  0.00084626
       13263     1.20407     1.20715 0.000846196
       13264     1.20667     1.20715 0.000846133
       13265     1.20926     1.20715 0.000846069
       13266     1.21186     1.20715 0.000846005
       13267     1.21446     1.20715 0.000845941
       13268     1.21705     1.20715 0.000845878
       13269     1.21964     1.20716 0.000845815
       13270     1.22222     1.20716 0.000845752
       13271     1.22479     1.20716 0.000845689
       13272     1.22735     1.20716 0.000845627
       13273     1.22989     1.20716 0.000845565
       13274     1.23243     1.20716 0.000845503
       13275     1.23495     1.20717 0.000845442
       13276     1.23745     1.20717 0.000845382
       13277     1.23994     1.20717 0.000845321
       13278     1.24241     1.20717 0.000845262
       13279     1.24485     1.20718 0.000845203
       13280     1.24728     1.20718 0.000845145
       13281     1.24968     1.20718 0.000845087
       13282     1.25205     1.20719  0.00084503
       13283     1.25439     1.20719 0.000844974
       13284     1.25671     1.20719 0.000844919
       13285     1.25898      1.2072 0.000844864
       13286     1.26123      1.2072  0.00084481
       13287     1.26343      1.2072 0.000844757
       13288      1.2656     1.20721 0.000844705
       13289     1.26772     1.20721 0.000844654
       13290      1.2698     1.20722 0.000844604
       13291     1.27183     1.20722 0.000844554
       13292     1.27381     1.20723 0.000844505
       13293     1.27574     1.20723 0.000844458
       13294     1.27761     1.20724 0.000844411
       13295     1.27943     1.20724 0.000844365
       13296     1.28118     1.20725 0.000844319
       13297     1.28287     1.20726 0.000844275
       13298     1.28449     1.20726 0.000844232
       13299     1.28605     1.20727 0.000844189
       13300     1.28753     1.20727 0.000844147
       13301     1.28893     1.20728 0.000844106
       13302     1.29026     1.20729 0.000844065
       13303     1.29151     1.20729 0.000844026
       13304     1.29268      1.2073 0.000843987
       13305     1.29377      1.2073 0.000843948
       13306     1.29476     1.20731  0.00084391
       13307     1.29566     1.20732 0.000843873
       13308     1.29647     1.20732 0.000843836
       13309     1.29719     1.20733   0.0008438
       13310     1.29781     1.20734 0.000843764
       13311     1.29832     1.20734 0.000843728
       13312     1.29874     1.20735 0.000843693
       13313     1.29906     1.20736 0.000843657
       13314     1.29928     1.20737 0.000843622
       13315     1.29939     1.20737 0.000843587
       13316      1.2994     1.20738 0.000843552
       13317     1.29931     1.20739 0.000843517
       13318     1.29911     1.20739 0.000843482
       13319      1.2988      1.2074 0.000843447
       13320      1.2984     1.20741 0.000843411
       13321     1.29789     1.20741 0.000843375
       13322     1.29728     1.20742 0.000843339
       13323     1.29657     1.20743 0.000843302
       13324     1.29576     1.20743 0.000843265
       13325     1.29485     1.20744 0.000843227
       13326     1.29385     1.20745 0.000843188
       13327     1.29276     1.20745  0.00084315
       13328     1.29157     1.20746  0.00084311
       13329      1.2903     1.20747  0.00084307
       13330     1.28895     1.20747 0.000843028
       13331     1.28751     1.20748 0.000842987
       13332       1.286     1.20748 0.000842944
       13333     1.28441     1.20749   0.0008429
       13334     1.28276      1.2075 0.000842856
       13335     1.28104      1.2075 0.000842811
       13336     1.27925     1.20751 0.000842765
       13337     1.27741     1.20751 0.000842718
       13338     1.27552     1.20752  0.00084267
       13339     1.27357     1.20752 0.000842622
       13340     1.27158     1.20753 0.000842572
       13341     1.26955     1.20753 0.000842522
       13342     1.26749     1.20754 0.000842471
       13343     1.26539     1.20754 0.000842419
       13344     1.26326     1.20754 0.000842366
       13345     1.26111     1.20755 0.000842312
       13346     1.25895     1.20755 0.000842258
       13347     1.25677     1.20756 0.000842203
       13348     1.25458     1.20756 0.000842147
       13349     1.25239     1.20756 0.000842091
       13350     1.25019     1.20757 0.000842034
       13351     1.24799     1.20757 0.000841976
       13352      1.2458     1.20757 0.000841918
       13353     1.24361     1.20757 0.000841859
       13354     1.24143     1.20758   0.0008418
       13355     1.23927     1.20758  0.00084174
       13356     1.23712     1.20758  0.00084168
       13357     1.23498     1.20758  0.00084162
       13358     1.23287     1.20759 0.000841559
       13359     1.23078     1.20759 0.000841498
       13360     1.22871     1.20759 0.000841436
       13361     1.22667     1.20759 0.000841374
       13362     1.22465     1.20759 0.000841312
       13363     1.22266     1.20759  0.00084125
       13364     1.22071     1.20759 0.000841188
       13365     1.21878     1.20759 0.000841125
       13366     1.21688     1.20759 0.000841063
       13367     1.21502      1.2076    0.000841
       13368     1.21319      1.2076 0.000840937
       13369      1.2114      1.2076 0.000840874
       13370     1.20964      1.2076 0.000840811
       13371     1.20791      1.2076 0.000840749
       13372     1.20622      1.2076 0.000840686
       13373     1.20456      1.2076 0.000840623
       13374     1.20293      1.2076  0.00084056
       13375     1.20134      1.2076 0.000840497
       13376     1.19979     1.20759 0.000840435
       13377     1.19827     1.20759 0.000840372
       13378     1.19678     1.20759  0.00084031
       13379     1.19533     1.20759 0.000840247
       13380     1.19391     1.20759 0.000840185
       13381     1.19252     1.20759 0.000840123
       13382     1.19116     1.20759 0.000840061
       13383     1.18984     1.20759     0.00084
       13384     1.18855     1.20759 0.000839938
       13385     1.18729     1.20758 0.000839877
       13386     1.18606     1.20758 0.000839816
       13387     1.18487     1.20758 0.000839754
       13388      1.1837     1.20758 0.000839694
       13389     1.18256     1.20758 0.000839633
       13390     1.18146     1.20758 0.000839573
       13391     1.18038     1.20757 0.000839512
       13392     1.17934     1.20757 0.000839452
       13393     1.17832     1.20757 0.000839392
       13394     1.17734     1.20757 0.000839333
       13395     1.17639     1.20756 0.000839273
       13396     1.17547     1.20756 0.000839214
       13397     1.17458     1.20756 0.000839155
       13398     1.17373     1.20756 0.000839096
       13399     1.17291     1.20755 0.000839038
       13400     1.17212     1.20755 0.000838979
       13401     1.17137     1.20755 0.000838921
       13402     1.17065     1.20755 0.000838863
       13403     1.16996     1.20754 0.000838805
       13404     1.16931     1.20754 0.000838747
       13405      1.1687     1.20754  0.00083869
       13406     1.16811     1.20754 0.000838632
       13407     1.16756     1.20753 0.000838575
       13408     1.16705     1.20753 0.000838518
       13409     1.16657     1.20753 0.000838461
       13410     1.16613     1.20752 0.000838404
       13411     1.16572     1.20752 0.000838347
       13412     1.16535     1.20752 0.000838291
       13413     1.16502     1.20751 0.000838234
       13414     1.16472     1.20751 0.000838178
       13415     1.16446     1.20751 0.000838121
       13416     1.16424      1.2075 0.000838065
       13417     1.16405      1.2075 0.000838009
       13418      1.1639      1.2075 0.000837953
       13419     1.16378     1.20749 0.000837897
       13420      1.1637     1.20749 0.000837841
       13421     1.16366     1.20749 0.000837785
       13422     1.16365     1.20748 0.000837729
       13423     1.16368     1.20748 0.000837673
       13424     1.16375     1.20748 0.000837616
       13425     1.16385     1.20747  0.00083756
       13426     1.16398     1.20747 0.000837504
       13427     1.16415     1.20747 0.000837448
       13428     1.16435     1.20746 0.000837392
       13429     1.16459     1.20746 0.000837336
       13430     1.16485     1.20746 0.000837279
       13431     1.16515     1.20746 0.000837223
       13432     1.16549     1.20745 0.000837166
       13433     1.16585     1.20745  0.00083711
       13434     1.16625     1.20745 0.000837053
       13435     1.16667     1.20744 0.000836996
       13436     1.16713     1.20744 0.000836939
       13437     1.16761     1.20744 0.000836882
       13438     1.16813     1.20743 0.000836825
       13439     1.16867     1.20743 0.000836768
       13440     1.16924     1.20743  0.00083671
       13441     1.16984     1.20743 0.000836653
       13442     1.17047     1.20742 0.000836595
       13443     1.17112     1.20742 0.000836537
       13444     1.17179     1.20742 0.000836479
       13445     1.17249     1.20741 0.000836421
       13446     1.17322     1.20741 0.000836363
       13447     1.17397     1.20741 0.000836304
       13448     1.17474     1.20741 0.000836246
       13449     1.17554     1.20741 0.000836187
       13450     1.17636      1.2074 0.000836128
       13451      1.1772      1.2074 0.000836069
       13452     1.17807      1.2074 0.000836009
       13453     1.17895      1.2074  0.00083595
       13454     1.17986     1.20739  0.00083589
       13455     1.18079     1.20739  0.00083583
       13456     1.18174     1.20739  0.00083577
       13457      1.1827     1.20739  0.00083571
       13458     1.18369     1.20739  0.00083565
       13459     1.18469     1.20738  0.00083559
       13460     1.18572     1.20738 0.000835529
       13461     1.18675     1.20738 0.000835469
       13462     1.18781     1.20738 0.000835408
       13463     1.18888     1.20738 0.000835347
       13464     1.18996     1.20738 0.000835286
       13465     1.19106     1.20738 0.000835225
       13466     1.19217     1.20738 0.000835163
       13467      1.1933     1.20737 0.000835102
       13468     1.19444     1.20737 0.000835041
       13469     1.19559     1.20737 0.000834979
       13470     1.19675     1.20737 0.000834917
       13471     1.19792     1.20737 0.000834856
       13472     1.19909     1.20737 0.000834794
       13473     1.20028     1.20737 0.000834732
       13474     1.20147     1.20737  0.00083467
       13475     1.20267     1.20737 0.000834608
       13476     1.20387     1.20737 0.000834547
       13477     1.20508     1.20737 0.000834485
       13478     1.20629     1.20737 0.000834423
       13479      1.2075     1.20737 0.000834361
       13480     1.20872     1.20737 0.000834299
       13481     1.20994     1.20737 0.000834237
       13482     1.21116     1.20737 0.000834175
       13483     1.21238     1.20737 0.000834113
       13484      1.2136     1.20737 0.000834052
       13485     1.21481     1.20737  0.00083399
       13486     1.21603     1.20737 0.000833928
       13487     1.21724     1.20737 0.000833867
       13488     1.21845     1.20737 0.000833806
       13489     1.21966     1.20737 0.000833744
       13490     1.22086     1.20737 0.000833683
       13491     1.22205     1.20738 0.000833622
       13492     1.22323     1.20738 0.000833561
       13493      1.2244     1.20738   0.0008335
       13494     1.22557     1.20738 0.000833439
       13495     1.22672     1.20738 0.000833379
       13496     1.22786     1.20738 0.000833319
       13497     1.22899     1.20738 0.000833258
       13498     1.23011     1.20739 0.000833198
       13499     1.23121     1.20739 0.000833138
       13500     1.23229     1.20739 0.000833079
       13501     1.23336     1.20739 0.000833019
       13502     1.23441     1.20739  0.00083296
       13503     1.23544      1.2074 0.000832901
       13504     1.23646      1.2074 0.000832842
       13505     1.23745      1.2074 0.000832783
       13506     1.23842      1.2074 0.000832725
       13507     1.23936      1.2074 0.000832667
       13508     1.24028     1.20741 0.000832608
       13509     1.24117     1.20741 0.000832551
       13510     1.24203     1.20741 0.000832493
       13511     1.24287     1.20741 0.000832435
       13512     1.24367     1.20742 0.000832378
       13513     1.24445     1.20742 0.000832321
       13514     1.24519     1.20742 0.000832264
       13515      1.2459     1.20743 0.000832207
       13516     1.24657     1.20743 0.000832151
       13517     1.24721     1.20743 0.000832095
       13518     1.24781     1.20743 0.000832038
       13519     1.24838     1.20744 0.000831982
       13520     1.24891     1.20744 0.000831926
       13521      1.2494     1.20744 0.000831871
       13522     1.24986     1.20745 0.000831815
       13523     1.25028     1.20745  0.00083176
       13524     1.25066     1.20745 0.000831704
       13525     1.25101     1.20746 0.000831649
       13526     1.25131     1.20746 0.000831594
       13527     1.25158     1.20746 0.000831539
       13528      1.2518     1.20747 0.000831484
       13529     1.25199     1.20747 0.000831429
       13530     1.25213     1.20747 0.000831374
       13531     1.25224     1.20748 0.000831319
       13532     1.25231     1.20748 0.000831264
       13533     1.25234     1.20748 0.000831209
       13534     1.25233     1.20749 0.000831155
       13535     1.25229     1.20749   0.0008311
       13536      1.2522     1.20749 0.000831045
       13537     1.25208      1.2075  0.00083099
       13538     1.25192      1.2075 0.000830935
       13539     1.25172      1.2075  0.00083088
       13540     1.25149     1.20751 0.000830825
       13541     1.25123     1.20751  0.00083077
       13542     1.25094     1.20751 0.000830715
       13543     1.25062     1.20752  0.00083066
       13544     1.25026     1.20752 0.000830604
       13545     1.24988     1.20752 0.000830549
       13546     1.24947     1.20752 0.000830493
       13547     1.24904     1.20753 0.000830438
       13548     1.24859     1.20753 0.000830382
       13549     1.24811     1.20753 0.000830326
       13550     1.24762     1.20754  0.00083027
       13551      1.2471     1.20754 0.000830214
       13552     1.24657     1.20754 0.000830158
       13553     1.24602     1.20755 0.000830101
       13554     1.24547     1.20755 0.000830045
       13555     1.24489     1.20755 0.000829988
       13556     1.24431     1.20755 0.000829931
       13557     1.24372     1.20756 0.000829874
       13558     1.24312     1.20756 0.000829817
       13559     1.24252     1.20756  0.00082976
       13560     1.24191     1.20756 0.000829703
       13561      1.2413     1.20757 0.000829645
       13562     1.24069     1.20757 0.000829588
       13563     1.24009     1.20757  0.00082953
       13564     1.23948     1.20757 0.000829472
       13565     1.23888     1.20758 0.000829414
       13566     1.23829     1.20758 0.000829356
       13567      1.2377     1.20758 0.000829298
       13568     1.23712     1.20758  0.00082924
       13569     1.23655     1.20758 0.000829181
       13570     1.23598     1.20759 0.000829123
       13571     1.23543     1.20759 0.000829064
       13572     1.23489     1.20759 0.000829006
       13573     1.23436     1.20759 0.000828947
       13574     1.23385     1.20759 0.000828888
       13575     1.23335      1.2076 0.000828829
       13576     1.23287      1.2076  0.00082877
       13577      1.2324      1.2076 0.000828711
       13578     1.23195      1.2076 0.000828652
       13579     1.23151      1.2076 0.000828593
       13580     1.23109     1.20761 0.000828534
       13581     1.23069     1.20761 0.000828475
       13582      1.2303     1.20761 0.000828415
       13583     1.22993     1.20761 0.000828356
       13584     1.22957     1.20761 0.000828297
       13585     1.22923     1.20761 0.000828237
       13586     1.22891     1.20762 0.000828178
       13587     1.22861     1.20762 0.000828118
       13588     1.22832     1.20762 0.000828059
       13589     1.22804     1.20762 0.000827999
       13590     1.22778     1.20762 0.000827939
       13591     1.22754     1.20762  0.00082788
       13592     1.22731     1.20762  0.00082782
       13593     1.22709     1.20763 0.000827761
       13594     1.22688     1.20763 0.000827701
       13595     1.22668     1.20763 0.000827641
       13596      1.2265     1.20763 0.000827581
       13597     1.22632     1.20763 0.000827522
       13598     1.22615     1.20763 0.000827462
       13599     1.22599     1.20763 0.000827402
       13600     1.22584     1.20764 0.000827342
       13601     1.22569     1.20764 0.000827283
       13602     1.22555     1.20764 0.000827223
       13603     1.22541     1.20764 0.000827163
       13604     1.22528     1.20764 0.000827103
       13605     1.22515     1.20764 0.000827044
       13606     1.22502     1.20764 0.000826984
       13607     1.22489     1.20764 0.000826924
       13608     1.22477     1.20765 0.000826864
       13609     1.22465     1.20765 0.000826804
       13610     1.22452     1.20765 0.000826745
       13611      1.2244     1.20765 0.000826685
       13612     1.22428     1.20765 0.000826625
       13613     1.22416     1.20765 0.000826565
       13614     1.22403     1.20765 0.000826505
       13615     1.22391     1.20765 0.000826445
       13616     1.22378     1.20766 0.000826386
       13617     1.22366     1.20766 0.000826326
       13618     1.22353     1.20766 0.000826266
